champion,rank,player_name,score,games,winrate,captured_at
Lux,22,황혼의 별,9977,33,66.7,2026-08-08T01:35:35
Lux,23,Cosmic Island,10342,144,53.5,2026-08-08T01:35:42
Lux,24,La Pao,9710,58,62.1,2026-08-08T01:35:50
Lux,25,Zzz,9472,21,81.0,2026-08-08T01:35:57
Lux,26,Lux Nagasaki,9593,76,57.9,2026-08-08T01:36:06
Lux,27,amira,9642,78,59.0,2026-08-08T01:36:15
Lux,28,Δ Κ Δ Μ Ε,9405,114,54.4,2026-08-08T01:36:29
Lux,29,gloxinia,9389,56,50.0,2026-08-08T01:36:38
Lux,30,Kamysz,9246,73,61.6,2026-08-08T01:36:45
Lux,31,anodˇt,9656,82,50.0,2026-08-08T01:36:54
Lux,32,Malévola,9247,74,66.2,2026-08-08T01:37:01
Lux,33,Jpê,9366,35,65.7,2026-08-08T01:37:09
Lux,34,Hero,9614,45,62.2,2026-08-08T01:37:16
Lux,35,MoonZinha紫,9040,42,57.1,2026-08-08T01:37:23
Lux,36,ayla,9462,62,62.9,2026-08-08T01:37:38
Lux,37,LuxeVixen,8997,39,61.5,2026-08-08T01:37:45
Lux,38,Tempestade solar,8975,101,60.4,2026-08-08T01:37:54
Lux,39,Pinkpantheress,8968,106,60.4,2026-08-08T01:38:03
Lux,40,Fireblue20,9696,64,62.5,2026-08-08T01:38:10
Lux,41,Eve fã do Ret,8779,45,57.8,2026-08-08T01:38:20
Lux,42,solita,8766,70,55.7,2026-08-08T01:38:29
Lux,43,Dra Ziegler,8754,64,57.8,2026-08-08T01:38:43
Lux,44,Candy,8723,38,68.4,2026-08-08T01:38:50
Lux,45,ご MONSTERご,9122,64,59.4,2026-08-08T01:38:59
Lux,46,Sailor Jinx,9381,66,48.5,2026-08-08T01:39:06
Lux,47,Takato do job愛,8702,67,64.2,2026-08-08T01:39:14
Lux,48,Blessing お,9825,114,57.0,2026-08-08T01:39:23
Lux,49,APX9 MaryFreak R,8672,56,58.9,2026-08-08T01:39:30
Lux,50,Artemis 化,8787,46,69.6,2026-08-08T01:39:38
Maokai,1,Wembylong,12474,93,72.0,2026-08-08T18:55:18
Maokai,2,Felipeks,12094,43,67.4,2026-08-08T18:55:29
Maokai,3,AlphanumErick,10714,221,55.7,2026-08-08T18:55:40
Maokai,4,Guille,10238,181,53.0,2026-08-08T18:55:51
Maokai,5,Trial King,9482,176,54.0,2026-08-08T18:56:04
Maokai,6,Bolinho,9335,95,63.2,2026-08-08T18:56:21
Maokai,7,Gingerly Dude,9234,197,53.3,2026-08-08T18:56:33
Maokai,8,CRASH,9895,307,53.7,2026-08-08T18:56:41
Maokai,9,Ricardo,8773,66,57.6,2026-08-08T18:56:51
Maokai,10,LéZyra,9300,46,71.7,2026-08-08T18:56:58
Maokai,11,Bot Macho delADC,8248,59,62.7,2026-08-08T18:57:07
Maokai,12,ヅKřϴแtԑﾐ,8176,36,66.7,2026-08-08T18:57:23
Maokai,13,DZICK,8172,57,64.9,2026-08-08T18:57:30
Maokai,14,Chanmyt0,8246,108,56.5,2026-08-08T18:57:37
Maokai,15,ssjFEDE 壞男孩,8239,34,61.8,2026-08-08T18:57:47
Maokai,16,AlexTuMacho,8025,89,62.9,2026-08-08T18:57:57
Maokai,17,Eu te amo,8241,135,56.3,2026-08-08T18:58:04
Maokai,18,MASTERCHIEF,7900,74,60.8,2026-08-08T18:58:12
Maokai,19,Kika Gada,8278,96,54.2,2026-08-08T18:58:35
Maokai,20,LEKAO B2 愛,7869,72,59.7,2026-08-08T18:58:45
Maokai,21,EllsmaPitudOn,8165,179,45.8,2026-08-08T18:58:53
Maokai,22,FERCHOOOO7,7759,43,67.4,2026-08-08T18:59:02
Maokai,23,ComandantX,7714,113,54.0,2026-08-08T18:59:09
Maokai,24,Kakayoshin,8043,90,56.7,2026-08-08T18:59:19
Maokai,25,Maiky,3344,13,61.5,2026-08-08T18:59:40
Maokai,26,BAN,7749,132,57.6,2026-08-08T18:59:47
Maokai,27,Shadow 준,7809,121,47.9,2026-08-08T18:59:56
Maokai,28,YELLOWSTAR,7918,72,52.8,2026-08-08T19:00:03
Maokai,29,Guzmán Loera,7445,50,62.0,2026-08-08T19:00:12
Maokai,30,LiMoNcItO,7429,31,71.0,2026-08-08T19:00:22
Maokai,31,CR7 PELADÃO,8056,98,53.1,2026-08-08T19:00:40
Maokai,32,,7696,87,60.9,2026-08-08T19:00:51
Maokai,33,,7502,63,66.7,2026-08-08T19:01:01
Maokai,34,,7764,88,53.4,2026-08-08T19:01:10
Maokai,35,,7305,91,62.6,2026-08-08T19:01:21
Maokai,36,Genos69,7305,43,62.8,2026-08-08T19:01:29
Maokai,37,Takid,7302,106,51.9,2026-08-08T19:01:48
Maokai,38,Osasco13,7813,43,67.4,2026-08-08T19:01:56
Maokai,39,Amazing,7542,81,53.1,2026-08-08T19:02:04
Maokai,40,ST xSanctus,7361,69,60.9,2026-08-08T19:02:12
Maokai,41,WiseMysticalTree,7250,205,61.5,2026-08-08T19:02:21
Maokai,42,ZéPlancton13,7415,42,47.6,2026-08-08T19:02:30
Maokai,44,Shallas,8090,87,57.5,2026-08-08T19:03:03
Maokai,45,leooanjo,7776,46,58.7,2026-08-08T19:03:10
Maokai,46,Chuu,7294,74,58.1,2026-08-08T19:03:20
Maokai,47,Fsajasonlol,7279,55,58.2,2026-08-08T19:03:28
Maokai,48,Versat Sa...,7264,39,66.7,2026-08-08T19:03:38
Maokai,49,Lok,7086,30,63.3,2026-08-08T19:03:46
Maokai,50,Galapio,7082,71,52.1,2026-08-08T19:04:11
Mordekaiser,1,Kazzsie ねこ Zhei,13406,52,73.1,2026-08-08T12:02:26
Mordekaiser,2,ImNoob,13051,75,54.7,2026-08-08T12:02:44
Mordekaiser,3,Fazendeiro,12491,60,70.0,2026-08-08T12:03:04
Mordekaiser,4,上單覇豬,12563,69,68.1,2026-08-08T12:03:18
Mordekaiser,5,vua lì đòn,11291,72,61.1,2026-08-08T12:03:28
Mordekaiser,6,diazdarwin,11426,132,56.1,2026-08-08T12:03:52
Mordekaiser,7,KG SOLOMAN 5000,10234,114,53.5,2026-08-08T12:04:11
Mordekaiser,8,KyotoXrZ,10681,59,64.4,2026-08-08T12:04:20
Mordekaiser,9,Luizz,10112,114,57.0,2026-08-08T12:04:32
Mordekaiser,10,O Czar de ferro,11888,145,55.9,2026-08-08T12:04:40
Mordekaiser,11,Æ Gonzadeodo,10036,62,59.7,2026-08-08T12:04:48
Mordekaiser,12,Not Meet Doubt,9779,45,68.9,2026-08-08T12:04:56
Mordekaiser,13,Lui,9566,119,58.0,2026-08-08T12:05:05
Mordekaiser,14,xXDeusXx,10007,73,57.5,2026-08-08T12:05:15
Mordekaiser,15,Ace,9329,55,61.8,2026-08-08T12:05:22
Mordekaiser,16,svrbang,9440,70,55.7,2026-08-08T12:05:37
Mordekaiser,17,RB Verstappen,9332,33,72.7,2026-08-08T12:05:45
Mordekaiser,18,Sieghart,8997,79,62.0,2026-08-08T12:05:55
Mordekaiser,19,unknown httyd破,9069,57,59.6,2026-08-08T12:06:04
Mordekaiser,20,MOSY,8640,53,67.9,2026-08-08T12:06:12
Mordekaiser,21,Fenomenologico,9373,164,50.0,2026-08-08T12:06:21
Mordekaiser,22,Chimi,9615,168,50.6,2026-08-08T12:06:29
Mordekaiser,23,ALUCARD KING,8715,65,53.8,2026-08-08T12:06:46
Mordekaiser,24,Brandonot,8650,36,72.2,2026-08-08T12:06:53
Mordekaiser,25,CrazyyFrog,8691,34,64.7,2026-08-08T12:07:03
Mordekaiser,26,T1 JonathanAR,8375,46,63.0,2026-08-08T12:07:10
Mordekaiser,27,ALONKILLERMAN,8999,174,44.8,2026-08-08T12:07:20
Mordekaiser,28,Sepultura,8703,67,47.8,2026-08-08T12:07:28
Mordekaiser,29,SorryGoHome,8290,45,60.0,2026-08-08T12:07:37
Mordekaiser,30,Leonidas,8398,152,53.9,2026-08-08T12:07:55
Mordekaiser,31,DARKRAI,8235,80,57.5,2026-08-08T12:08:02
Mordekaiser,32,kingOfdeath,8205,62,69.4,2026-08-08T12:08:14
Mordekaiser,33,Loki,9625,93,58.1,2026-08-08T12:08:24
Mordekaiser,34,SCT Virius,8704,69,60.9,2026-08-08T12:08:31
Mordekaiser,35,luxio,8264,78,59.0,2026-08-08T12:08:41
Mordekaiser,36,Gilgamesh,8182,74,55.4,2026-08-08T12:08:57
Mordekaiser,37,天使DrkTenshi,8202,60,60.0,2026-08-08T12:09:04
Mordekaiser,38,PKD Dragón,8512,74,58.1,2026-08-08T12:09:12
Mordekaiser,39,HONDACIVIC2008V8,7990,38,57.9,2026-08-08T12:09:21
Mordekaiser,40,father joker,7984,68,66.2,2026-08-08T12:09:31
Mordekaiser,41,Mordaroth,8991,136,55.1,2026-08-08T12:09:38
Mordekaiser,42,VERGIL 嵐,9076,48,64.6,2026-08-08T12:09:48
Mordekaiser,43,WN文REZE,8103,60,65.0,2026-08-08T12:10:06
Mordekaiser,44,DarkFenix,7927,28,67.9,2026-08-08T12:10:14
Mordekaiser,45,Miyamoto xXYx,8280,77,63.6,2026-08-08T12:10:23
Mordekaiser,46,Caleo,8127,79,54.4,2026-08-08T12:10:33
Mordekaiser,47,INFHEM,8401,43,58.1,2026-08-08T12:10:40
Mordekaiser,48,Jaghatai Khan V,7814,37,64.9,2026-08-08T12:10:49
Mordekaiser,49,Crisasun,8264,128,60.9,2026-08-08T12:11:06
Mordekaiser,50,KAISERMIRO,8410,89,62.9,2026-08-08T12:11:16
Morgana,1,媽媽,15017,101,67.3,2026-08-08T06:16:40
Morgana,2,alluka,12753,78,61.5,2026-08-08T06:17:32
Morgana,3,Rebeca,11525,68,61.8,2026-08-08T06:17:41
Morgana,4,Miko,11203,86,57.0,2026-08-08T06:17:50
Morgana,5,AttentionWhoore,11064,49,65.3,2026-08-08T06:17:59
Morgana,6,akasha堕落女王,11314,67,65.7,2026-08-08T06:18:11
Morgana,7,minimeow,11574,37,81.1,2026-08-08T06:18:20
Morgana,8,DR拉斐尔弗拉图斯9...,10821,40,60.0,2026-08-08T06:18:27
Morgana,9,Triz,10421,39,66.7,2026-08-08T06:18:36
Morgana,10,fengn,10359,131,51.1,2026-08-08T06:18:48
Morgana,11,MORG,10626,97,63.9,2026-08-08T06:18:56
Morgana,12,Nightfall,10238,89,56.2,2026-08-08T06:19:03
Morgana,13,DangoCetrino,10101,209,57.9,2026-08-08T06:19:12
Morgana,14,Loc,10436,46,71.7,2026-08-08T06:19:21
Morgana,15,LadyBoy19,9835,43,62.8,2026-08-08T06:19:28
Morgana,16,Fundashi,9843,58,56.9,2026-08-08T06:19:37
Morgana,17,Neuvillette,10881,121,51.2,2026-08-08T06:19:53
Morgana,18,Mikaelly,9892,165,50.3,2026-08-08T06:19:59
Morgana,19,newclassicboy,9914,82,56.1,2026-08-08T06:20:06
Morgana,20,Marthhha7,9888,51,60.8,2026-08-08T06:20:16
Morgana,21,scherbatsky,9639,172,59.9,2026-08-08T06:20:26
Morgana,22,甘露寺 Mitsuri,9525,43,53.5,2026-08-08T06:20:33
Morgana,23,NIX,9234,30,60.0,2026-08-08T06:20:42
Morgana,24,Raving,9198,69,66.7,2026-08-08T06:20:59
Morgana,25,Viic Legends,9193,89,58.4,2026-08-08T06:21:06
Morgana,26,Maou,9232,94,61.7,2026-08-08T06:21:15
Morgana,27,Kim Dahyun 愛,9120,83,62.7,2026-08-08T06:21:22
Morgana,28,SeirÆh Whip,9463,33,57.6,2026-08-08T06:21:31
Morgana,29,Inmenso Goguez,9922,95,58.9,2026-08-08T06:21:40
Morgana,30,Red velvet,9470,23,65.2,2026-08-08T06:21:47
Morgana,31,TheKingOkami,10068,84,53.6,2026-08-08T06:22:00
Morgana,32,Buda,9450,67,50.7,2026-08-08T06:22:07
Morgana,33,Mortenax Zyllaws,9341,48,58.3,2026-08-08T06:22:16
Morgana,34,BoingMango,9362,64,59.4,2026-08-08T06:22:23
Morgana,35,VideriK,9507,93,57.0,2026-08-08T06:22:33
Morgana,36,Mon Laferte,8946,56,53.6,2026-08-08T06:22:42
Morgana,37,Ubel 愛,9102,109,56.9,2026-08-08T06:22:49
Morgana,38,McLovin S2,8882,85,55.3,2026-08-08T06:23:06
Morgana,39,Ozzy,8980,27,77.8,2026-08-08T06:23:14
Morgana,40,Depressed Pig,9272,73,47.9,2026-08-08T06:23:22
Morgana,41,MortatheBreaker,8840,80,57.5,2026-08-08T06:23:31
Morgana,42,JAGUAR,9253,125,44.8,2026-08-08T06:23:39
Morgana,43,Stellar,8790,64,70.3,2026-08-08T06:23:47
Morgana,44,LaVeneno,9201,92,47.8,2026-08-08T06:23:56
Morgana,45,wintermelon,5932,45,51.1,2026-08-08T06:24:13
Morgana,46,Testando 123,8906,44,56.8,2026-08-08T06:24:20
Morgana,47,ROOTJAK,9062,47,59.6,2026-08-08T06:24:29
Morgana,48,MrSnahy,9188,81,64.2,2026-08-08T06:24:36
Morgana,49,T1 NoMercy,8944,224,52.7,2026-08-08T06:24:45
Morgana,50,milo ±,8508,45,66.7,2026-08-08T06:24:53
Nasus,1,Isaac O Lerdo,14712,166,68.7,2026-08-08T16:57:43
Nasus,2,NebulousDowsie,12960,91,63.7,2026-08-08T16:57:53
Nasus,3,Sweetrus,13661,213,55.9,2026-08-08T16:58:02
Nasus,4,악마 Demon,12191,76,67.1,2026-08-08T16:58:11
Nasus,5,siffxx,12155,80,60.0,2026-08-08T16:58:19
Nasus,6,Azuriel,11821,85,52.9,2026-08-08T16:58:32
Nasus,7,Alea Jacta Est,11331,39,66.7,2026-08-08T16:58:43
Nasus,8,AAA,11262,55,63.6,2026-08-08T16:58:53
Nasus,9,Nasuspicious,11015,51,70.6,2026-08-08T16:59:00
Nasus,10,IrmãoDoCrocodilo,11513,223,56.5,2026-08-08T16:59:08
Nasus,11,Head down,10958,103,65.0,2026-08-08T16:59:15
Nasus,12,LORD Rimuru,11889,178,52.8,2026-08-08T16:59:24
Nasus,13,TheAnimal,10484,140,64.3,2026-08-08T16:59:30
Nasus,15,安東尼,10819,160,60.0,2026-08-08T17:00:08
Nasus,16,Mork,10513,46,50.0,2026-08-08T17:00:17
Nasus,17,北山李宗坤,9848,91,61.5,2026-08-08T17:00:24
Nasus,18,jucheng,9831,56,69.6,2026-08-08T17:00:33
Nasus,19,Jam,9753,31,74.2,2026-08-08T17:00:41
Nasus,20,TROLLx118,9667,32,81.2,2026-08-08T17:00:48
Nasus,21,Fran,9858,110,54.5,2026-08-08T17:00:57
Nasus,22,多伦多中年大叔,10598,208,59.1,2026-08-08T17:01:42
Nasus,23,zosky,9422,114,59.6,2026-08-08T17:01:50
Nasus,24,canción de hielo,9446,94,61.7,2026-08-08T17:01:58
Nasus,25,pøisøn 我,9216,43,69.8,2026-08-08T17:02:13
Nasus,26,Gerrard TT RX 1,9054,123,58.5,2026-08-08T17:02:20
Nasus,27,Arggus,9006,68,67.6,2026-08-08T17:02:28
Nasus,28,Lord Seissor,8941,42,57.1,2026-08-08T17:02:36
Nasus,29,FixedMatisGood,9838,45,66.7,2026-08-08T17:02:43
Nasus,30,matt99tuck,9037,125,58.4,2026-08-08T17:02:52
Nasus,31,Alan Kev,9012,98,68.4,2026-08-08T17:03:01
Nasus,32,EN3RG,8852,116,49.1,2026-08-08T17:03:28
Nasus,33,Main Viego,9555,175,61.7,2026-08-08T17:03:37
Nasus,34,夜Kadiz Etrama夜,9088,76,55.3,2026-08-08T17:03:44
Nasus,35,Nasus,8794,120,60.8,2026-08-08T17:03:53
Nasus,36,captnbrick,8847,114,64.0,2026-08-08T17:04:02
Nasus,37,AnúbisXS减,8937,59,62.7,2026-08-08T17:04:29
Nasus,38,,8758,123,52.8,2026-08-08T17:04:36
Nasus,39,,8755,81,55.6,2026-08-08T17:04:43
Nasus,40,DabcJc,8596,173,59.0,2026-08-08T17:04:50
Nasus,41,DoGtor Dog,9257,218,58.3,2026-08-08T17:04:59
Nasus,42,Joy Boy,9059,86,55.8,2026-08-08T17:05:08
Nasus,43,qp293isjiwi,8478,32,68.8,2026-08-08T17:05:24
Nasus,44,ad e rly xac,8468,69,55.1,2026-08-08T17:05:31
Nasus,45,Deadnation,8378,95,61.1,2026-08-08T17:05:40
Nasus,46,Slyrak,8916,66,57.6,2026-08-08T17:05:47
Nasus,47,Shiso Farma Aura,8261,51,64.7,2026-08-08T17:05:55
Nasus,48,Feedking爹,8257,42,69.0,2026-08-08T17:06:04
Nasus,49,Vz Javi tik tok,8288,31,58.1,2026-08-08T17:06:11
Nilah,1,NXT Diplomata,15463,63,77.8,2026-08-08T06:01:32
Nilah,2,Cruzz 福,15075,91,68.1,2026-08-08T06:01:42
Nilah,3,Lpzl,14561,120,62.5,2026-08-08T06:01:51
Nilah,4,Sky,13967,47,66.0,2026-08-08T06:02:01
Nilah,5,lost in love,13245,131,62.6,2026-08-08T06:02:10
Nilah,6,Solocuadra,13809,109,67.9,2026-08-08T06:02:22
Nilah,7,ĐRGılts nøt YâsüØ,12896,41,80.5,2026-08-08T06:02:33
Nilah,8,Anonymouus,13846,92,66.3,2026-08-08T06:02:40
Nilah,9,SOC4N3L4,12708,98,66.3,2026-08-08T06:02:50
Nilah,10,Borderline,13368,52,71.2,2026-08-08T06:02:57
Nilah,11,死ぬな Ado,11963,90,67.8,2026-08-08T06:03:06
Nilah,12,SÓ JOGO COM PEEL,11748,24,83.3,2026-08-08T06:03:16
Nilah,13,Aqu76,12968,50,82.0,2026-08-08T06:03:23
Nilah,14,Shadow121,11264,126,69.0,2026-08-08T06:04:21
Nilah,15,Remiellesgoodboy,11350,57,68.4,2026-08-08T06:04:29
Nilah,16,PitoSinDueña,11244,77,62.3,2026-08-08T06:04:46
Nilah,17,NoMercy,10403,30,80.0,2026-08-08T06:04:58
Nilah,18,Pansinhaking,10192,29,65.5,2026-08-08T06:05:06
Nilah,19,KiddRise,10304,31,87.1,2026-08-08T06:05:16
Nilah,20,F R E A K Y,9868,34,70.6,2026-08-08T06:05:24
Nilah,21,Art Loves Tessia,9836,33,90.9,2026-08-08T06:05:35
Nilah,22,ange,9993,42,73.8,2026-08-08T06:08:08
Nilah,23,Ryusen,9749,63,74.6,2026-08-08T06:08:16
Nilah,24,Unkillable Demon,9874,90,67.8,2026-08-08T06:08:27
Nilah,25,kkf,9723,26,92.3,2026-08-08T06:08:38
Nilah,26,marc 愛,9723,68,80.9,2026-08-08T06:08:46
Nilah,27,Tirea Akawkxan,10607,142,59.9,2026-08-08T06:08:57
Nilah,28,爱Yas Zenith,9625,75,54.7,2026-08-08T06:11:32
Nilah,29,Mytsulipe,9722,74,54.1,2026-08-08T06:11:41
Nilah,30,Born,9324,28,78.6,2026-08-08T06:11:55
Nilah,31,noexcuse,9269,48,72.9,2026-08-08T06:12:07
Nilah,32,Vaporeon67,9033,31,67.7,2026-08-08T06:12:16
Nilah,33,JuliN,8978,42,71.4,2026-08-08T06:12:45
Nilah,34,Roninn,9147,54,63.0,2026-08-08T06:12:53
Nilah,35,draoXD,8893,58,70.7,2026-08-08T06:13:01
Nilah,36,夜境kai指定任意英雄,8674,58,67.2,2026-08-08T06:13:11
Nilah,37,omoguiã,9030,127,63.8,2026-08-08T06:13:26
Nilah,38,Gwan sik,8651,12,91.7,2026-08-08T06:13:57
Nilah,39,Alegria Carmesim,9436,46,67.4,2026-08-08T06:14:04
Nilah,40,PUSHEENレクシー,9060,74,45.9,2026-08-08T06:14:12
Nilah,41,I miss you,8543,23,73.9,2026-08-08T06:14:23
Nilah,42,The promised愛,8802,30,93.3,2026-08-08T06:14:30
Nilah,43,Zero arthens,8879,55,80.0,2026-08-08T06:14:58
Nilah,44,DuyTrannn,8480,72,63.9,2026-08-08T06:15:05
Nilah,45,ultraviolence,8798,92,59.8,2026-08-08T06:15:18
Nilah,46,Maquina de Lavar,8690,36,72.2,2026-08-08T06:15:26
Nilah,47,Amandaa 心,8266,36,83.3,2026-08-08T06:15:36
Nilah,48,火 R O E L,8610,64,71.9,2026-08-08T06:15:56
Nilah,49,Eduardo42,8597,104,73.1,2026-08-08T06:16:04
Nilah,50,Maruchan,8224,55,60.0,2026-08-08T06:16:14
Nunu & Willump,1,TwTv VincenzoL65,15059,200,66.5,2026-08-08T02:03:44
Nunu & Willump,2,NUNUPAWAAA,14074,244,61.9,2026-08-08T02:03:53
Nunu & Willump,3,erick,14047,80,57.5,2026-08-08T02:04:01
Nunu & Willump,4,HostiL,13075,143,57.3,2026-08-08T02:04:09
Nunu & Willump,5,Cientista4,13071,133,55.6,2026-08-08T02:04:17
Nunu & Willump,6,Luizao,12346,122,67.2,2026-08-08T02:04:29
Nunu & Willump,7,AL marcota,12607,57,59.6,2026-08-08T02:04:40
Nunu & Willump,8,Korgi,11095,72,56.9,2026-08-08T02:04:51
Nunu & Willump,9,ithiroOOO,11506,113,58.4,2026-08-08T02:04:58
Nunu & Willump,10,Relax Zone 愛してま...,11184,114,60.5,2026-08-08T02:05:08
Nunu & Willump,11,MakeFunny,11751,259,56.8,2026-08-08T02:05:15
Nunu & Willump,12,Zenitsu ditador,10474,70,57.1,2026-08-08T02:05:24
Nunu & Willump,13,Hate,10520,36,77.8,2026-08-08T02:05:31
Nunu & Willump,14,SNC Fuscaftw,10502,73,64.4,2026-08-08T02:05:40
Nunu & Willump,15,look at me,10913,166,56.6,2026-08-08T02:05:47
Nunu & Willump,16,x KLOK x,10243,45,62.2,2026-08-08T02:06:00
Nunu & Willump,17,Nunu e Felipi愛,9545,77,64.9,2026-08-08T02:06:08
Nunu & Willump,18,Mandryty,9342,64,68.8,2026-08-08T02:06:17
Nunu & Willump,19,bigblackk,9525,239,55.2,2026-08-08T02:06:26
Nunu & Willump,20,D3NSC,9232,49,75.5,2026-08-08T02:06:33
Nunu & Willump,21,Floxi,9508,56,67.9,2026-08-08T02:06:43
Nunu & Willump,22,Portgas D FoFão,9440,38,65.8,2026-08-08T02:06:50
Nunu & Willump,23,MobXScanÇãoliBur,9995,150,56.7,2026-08-08T02:07:02
Nunu & Willump,24,YYY,9071,24,66.7,2026-08-08T02:07:12
Nunu & Willump,25,Kona Mochi,9411,87,59.8,2026-08-08T02:07:21
Nunu & Willump,26,Avalanche,9688,180,53.3,2026-08-08T02:07:29
Nunu & Willump,27,MURIVA,8845,80,55.0,2026-08-08T02:07:38
Nunu & Willump,28,SoulReaper,9504,129,59.7,2026-08-08T02:07:45
Nunu & Willump,29,Aminésia,9119,55,67.3,2026-08-08T02:07:54
Nunu & Willump,30,T1 Initial Nunu,10675,236,54.7,2026-08-08T02:08:11
Nunu & Willump,31,VincenzoL65 TTV,8599,68,77.9,2026-08-08T02:08:18
Nunu & Willump,32,PretoWR,8640,55,61.8,2026-08-08T02:08:27
Nunu & Willump,33,Neogio,8548,40,75.0,2026-08-08T02:08:36
Nunu & Willump,34,Chi,8585,41,58.5,2026-08-08T02:08:43
Nunu & Willump,35,magnolia,8830,76,61.8,2026-08-08T02:08:52
Nunu & Willump,36,JL 神,8985,22,68.2,2026-08-08T02:09:01
Nunu & Willump,37,Bumblebee 唐,8489,52,59.6,2026-08-08T02:09:15
Nunu & Willump,38,IceMaster,8471,209,51.2,2026-08-08T02:09:23
Nunu & Willump,39,Skyleth 凯伦,8558,45,64.4,2026-08-08T02:09:33
Nunu & Willump,40,MobileRobot,8962,42,76.2,2026-08-08T02:09:40
Nunu & Willump,41,Detetive777,8460,55,65.5,2026-08-08T02:09:49
Nunu & Willump,42,GG3 Peidaleite,8456,36,72.2,2026-08-08T02:09:59
Nunu & Willump,43,kamikaze,8625,96,59.4,2026-08-08T02:10:06
Nunu & Willump,44,AD MID,9208,48,58.3,2026-08-08T02:10:21
Nunu & Willump,45,MATTEUS ANDRADE,9752,117,60.7,2026-08-08T02:10:28
Nunu & Willump,46,Joy,8503,89,65.2,2026-08-08T02:10:36
Nunu & Willump,47,ELNØNE,8278,81,55.6,2026-08-08T02:10:45
Nunu & Willump,48,Labubu,8330,32,75.0,2026-08-08T02:10:52
Nunu & Willump,49,BIGODEskill,8331,103,57.3,2026-08-08T02:11:01
Nunu & Willump,50,ChuChoySSSR,8258,40,70.0,2026-08-08T02:11:11
Orianna,1,Chovy,14692,108,57.4,2026-08-08T02:30:19
Orianna,2,rukia,13648,47,78.7,2026-08-08T02:30:27
Orianna,3,JetiX,13053,74,59.5,2026-08-08T02:30:35
Orianna,4,IBjoinerl,13035,81,61.7,2026-08-08T02:30:44
Orianna,5,玳培加威zhuzhuzhumi,13433,30,90.0,2026-08-08T02:30:53
Orianna,6,EXP,12896,96,61.5,2026-08-08T02:31:05
Orianna,7,AL Shumas YT,12802,54,61.1,2026-08-08T02:31:17
Orianna,8,THC Bruno,12501,55,70.9,2026-08-08T02:31:28
Orianna,9,Stillyadaddy,11956,129,59.7,2026-08-08T02:31:36
Orianna,10,Dkbob,12347,149,57.7,2026-08-08T02:31:46
Orianna,11,Hyakkimaru,11876,45,62.2,2026-08-08T02:31:53
Orianna,12,Bird of Prey,12111,86,59.3,2026-08-08T02:32:08
Orianna,13,Lokura Pasional,10982,60,68.3,2026-08-08T02:32:18
Orianna,14,么 Killua 々,10975,73,61.6,2026-08-08T02:32:25
Orianna,15,ashes,11135,85,52.9,2026-08-08T02:32:37
Orianna,16,qwqHuy,10607,33,57.6,2026-08-08T02:32:46
Orianna,17,Yeison,10632,52,73.1,2026-08-08T02:32:54
Orianna,18,JubaYT,10382,78,57.7,2026-08-08T02:33:03
Orianna,19,Bennyy,10785,33,63.6,2026-08-08T02:33:13
Orianna,20,FloppyFroggies,10672,80,57.5,2026-08-08T02:33:20
Orianna,21,Le queen,9803,44,59.1,2026-08-08T02:33:30
Orianna,22,Nix,9743,104,53.8,2026-08-08T02:33:43
Orianna,23,pedrojujutsu,9736,111,54.1,2026-08-08T02:33:50
Orianna,24,MxFafnir,9895,69,65.2,2026-08-08T02:34:00
Orianna,25,LemzAstra,9888,76,59.2,2026-08-08T02:34:08
Orianna,26,Comechanclazz,9747,74,64.9,2026-08-08T02:34:17
Orianna,27,Matth,9181,53,71.7,2026-08-08T02:34:25
Orianna,28,MARTELL,9592,29,69.0,2026-08-08T02:34:35
Orianna,29,DeadFroZer,8990,110,59.1,2026-08-08T02:34:50
Orianna,30,VM Ấy Da,9346,70,55.7,2026-08-08T02:34:59
Orianna,31,Kinn 빛,9250,25,72.0,2026-08-08T02:35:07
Orianna,32,Johanduart3,8851,81,67.9,2026-08-08T02:35:17
Orianna,33,System,8881,23,60.9,2026-08-08T02:35:25
Orianna,34,倾世青丝绾卿心,8633,20,70.0,2026-08-08T02:35:34
Orianna,35,KING DEMONドラゴン,8838,37,62.2,2026-08-08T02:35:44
Orianna,36,SOA VHoCSx,8614,75,50.7,2026-08-08T02:36:01
Orianna,37,T1 Ainz,8459,53,75.5,2026-08-08T02:36:09
Orianna,38,Tilin,8433,82,57.3,2026-08-08T02:36:19
Orianna,39,ZenRod,8464,48,72.9,2026-08-08T02:36:26
Orianna,40,laquelospario,8336,100,58.0,2026-08-08T02:36:36
Orianna,41,Drakkar,8355,49,63.3,2026-08-08T02:36:46
Orianna,42,小罐宝,9155,83,56.6,2026-08-08T02:37:03
Orianna,43,Alanishyy,8870,62,53.2,2026-08-08T02:37:11
Orianna,44,M107,8339,82,59.8,2026-08-08T02:37:18
Orianna,45,Paddra Nsu Yeul,8342,24,66.7,2026-08-08T02:37:25
Orianna,46,NoMercyAkali,8365,52,59.6,2026-08-08T02:37:35
Orianna,47,小猫饼,8225,30,53.3,2026-08-08T02:37:45
Orianna,48,Davidsito,8595,139,55.4,2026-08-08T02:37:52
Orianna,49,Dk ShowMaker,8135,44,65.9,2026-08-08T02:38:08
Orianna,50,Morte,8799,62,53.2,2026-08-08T02:38:15
